F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
26.975275,0.2296392,19.606277,29.005157,31.241793,11.635515,163.35355,115.54025,133.68253,237.91748,0.27921718,0.674023,0.0899981,0.2576583,0.43059993,0.34060183,3.2370944,1.7215238,1.87211,1.0198468,0.12590015,0.7859178,29.419952,0.43896717,8.646337,1.3843948,17.958607,0.8403923,-7.0232244,-1.8669266,0.06971073,1.9096292,1.4699051,0.59723413,3.460214,1.3043109,4.9729857,2.4441743,27.634834,0.3917109,515.2624,0.2892271,1288.114,0.16258545,-65.05762,-1.419767,1609.6313,0.16022804,959.3186,0.4718298,-77.175224,-1.0723636,2669.9612,0.09483946,916.21295,0.57712156,-79.35053,-1.0239761,-20.497883,-0.31476888,28.48864,0.28863934,0.0653052,0.46971792,-0.032121796,-0.3566639,0.17179964,0.48595983,35.547306,0.24923874,9.371289,1.3564373,21.343847,0.7627301,-11.243596,-1.1616408,-10.586325,18.139444,-0.002074844,-0.01196527,0.025940169,2.1599658,0.94218415,0.71931815,0.65819794,0.37078947,0.54462624,-38.464386,HC-W-78-2.wav
31.019337,0.12636691,29.990906,32.05375,33.130375,3.1394691,154.60544,188.7593,87.303604,75.178665,0.6837995,0.3979718,0.41379708,0.64075357,0.8940332,0.4802361,5.117979,3.0821579,3.6595626,2.4077966,0.39097035,0.65595365,26.663542,0.3589927,9.042893,0.91611874,3.188974,3.2753162,-3.4690664,-2.5668905,0.04927995,1.5679826,1.3185337,0.49347657,4.251876,0.9403497,9.000004,1.2915524,28.458374,0.31835952,671.7782,0.43971652,1276.6758,0.17864694,-9.914095,-3.350283,1691.4841,0.20293564,1074.7599,0.27441663,-24.500431,-1.2000692,2732.6963,0.12995012,886.05444,0.35689113,-30.65992,-0.927053,-15.735653,-0.3804311,27.15804,0.2545594,0.08243721,0.22616121,-0.0146633545,-0.85651153,0.38433623,0.614012,27.353815,0.3117194,8.786733,0.9184131,3.0448496,3.4226336,-3.236587,-2.7192268,-1.7797539,6.64597,0.07777903,-0.009859222,0.63365936,2.5179121,0.51229507,1.8884,3.090254,0.050952382,0.029261507,-29.460495,HC-W-78-216.wav
34.145836,0.14140093,32.939648,34.636513,37.768692,4.8290443,162.97963,200.8082,115.22782,177.96233,0.6956662,0.4236481,0.40251797,0.65562344,0.93356395,0.531046,3.948576,2.3610823,2.6211736,1.9279957,0.36814293,0.6974588,22.620232,0.37443924,1.9430804,4.8745646,-1.9258986,-5.5589023,-5.3187976,-1.7543734,0.054298896,1.7074242,1.3377362,0.4399505,3.4015305,1.3023452,5.6800427,2.407068,20.784979,0.5516229,652.6012,0.39547214,1310.4224,0.15662156,-28.971165,-2.018266,1651.0533,0.17785724,1080.6849,0.26688007,-33.361267,-1.4351587,2689.7336,0.11221982,892.40735,0.401106,-39.217335,-1.1740224,-12.217064,-0.44333583,23.553429,0.26935396,0.08333534,0.2704048,-0.0149903,-0.77332443,0.38493434,0.6765385,23.726225,0.3153446,1.6727786,5.6638074,-1.8706722,-5.8656135,-5.368707,-1.7777721,-5.760782,14.18952,0.07356079,-0.007400819,0.1984997,1.7845004,1.464079,0.61476743,0.7943047,0.06360655,0.079445474,-31.105402,HC-W-78-217.wav
28.780449,0.20750214,24.564623,29.97207,33.43716,8.872538,139.76883,131.29506,113.85638,102.35682,1.7155533,0.58034617,0.7572917,1.6184841,2.5477302,1.7904385,16.777374,7.37342,10.257324,5.95734,1.5792372,0.64569247,28.735168,0.30891812,5.104915,1.8664498,8.746776,1.9905082,-3.2130616,-3.832652,0.068672195,1.8428606,1.4578522,0.58703077,2.569486,1.7383983,3.9262419,3.0445602,21.455786,0.4611374,480.88733,0.35799208,1259.6364,0.1892249,-18.635246,-3.0238712,1519.7292,0.1567801,928.74634,0.40710172,-32.23552,-1.542473,2506.5208,0.091490425,898.08624,0.37044847,-34.104107,-1.4351742,-15.01409,-0.36558208,22.374523,0.3227244,0.051428158,0.6828127,-0.0318751,-0.40072933,1.6856347,0.5887903,29.367016,0.28709462,5.2561135,1.855673,8.696097,2.0360696,-3.6731062,-3.4135394,-10.266958,18.619574,0.003105299,-0.018305497,0.43317544,2.5929284,1.2524959,0.7226087,0.9047678,0.077234045,0.06957935,-18.436956,HC-W-78-229.wav
27.85665,0.1972208,25.301779,28.4263,31.546402,6.244623,166.938,217.44472,208.24146,482.57468,1.6012621,0.69134533,0.50705487,1.4551994,2.5137138,2.006659,22.117525,11.253105,17.736898,9.20152,1.4189911,0.8022007,27.053423,0.5525705,8.53336,1.7620611,12.013915,1.1333016,-2.3716228,-5.921289,0.046036195,2.1993423,1.2575976,0.7619826,4.209087,1.2504783,6.191466,2.7753804,24.81044,0.53343666,481.6275,0.31727234,1214.6399,0.18538722,-44.380512,-1.7273188,1532.5927,0.17681734,923.60077,0.44339347,-55.445198,-1.2615662,2534.9521,0.099669546,846.0566,0.45182905,-59.031372,-1.148912,-16.345856,-0.5202525,24.62424,0.3536926,0.032836277,1.2061814,-0.029279485,-0.5338836,1.6535065,0.6665476,31.49781,0.35999703,7.8069897,1.9901302,12.571466,1.1713351,-3.4794207,-4.103609,-8.264729,15.931087,-0.026365444,-0.013893251,0.5078962,3.4565675,2.1071646,0.36871427,0.41648838,0.10446428,0.11208924,-17.441431,HC-W-78-337.wav
28.36066,0.19822519,25.873554,28.808453,32.13753,6.263977,278.0234,612.13446,163.84506,311.23203,0.5565837,0.70028585,0.19141592,0.51987815,0.8347759,0.64336,7.86962,4.4019785,4.8161197,2.805184,0.32813585,0.90156615,30.253284,0.5530784,3.8837523,3.329339,1.9094329,7.2466903,2.215332,4.374246,0.06323288,1.9746106,1.3650941,0.7023074,3.821322,1.2883525,8.669589,1.6740422,29.854567,0.46620178,626.7219,0.36007357,1413.3247,0.18626057,-64.04586,-1.3718052,1611.3651,0.17729884,1096.7473,0.31819704,-69.19812,-1.1668342,2627.774,0.12635638,945.8896,0.35767546,-75.5964,-1.0138937,-16.834879,-0.45599458,28.888014,0.33083272,0.059510037,0.66087717,-0.019873552,-0.6449695,0.43025166,0.6647676,36.778404,0.36006254,4.873342,2.5836015,0.58532554,26.15626,0.92296576,10.974313,-7.135412,15.610457,-0.008281336,-0.001651988,0.06868766,2.746976,1.3878376,0.5081818,0.44926643,0.20979999,0.26067212,-29.617048,HC-W-78-8.wav
26.69322,0.19518349,21.168476,28.46032,31.649763,10.481287,176.44682,282.09943,61.90875,65.56771,0.6222541,0.4847176,0.34378603,0.5584455,0.8568246,0.5130385,5.445128,3.616219,4.3829937,3.1479878,0.28840843,0.73493654,25.571384,0.36960387,7.8554673,1.0596615,5.4525447,1.7648697,0.08179154,101.74137,0.052742254,1.6660135,1.1631664,0.5983476,3.050647,1.692258,6.437511,1.7573377,23.671728,0.5225235,553.9021,0.35215345,1397.0829,0.13794531,-17.230145,-2.5173078,1530.5132,0.17272489,1131.1615,0.23120102,-28.519915,-1.3539019,2559.394,0.10638201,906.34064,0.32230425,-34.461628,-1.075396,-14.302556,-0.44101092,24.849966,0.30601317,0.039036334,0.91244125,-0.017228344,-0.66369987,0.29583472,0.7237445,26.38548,0.3374976,7.9918013,1.0480391,5.2908607,1.840878,0.013756856,608.54254,-6.0268617,13.384848,0.011156842,-0.007293463,0.16969873,2.4658651,1.1423908,0.81624997,0.8331959,0.05075,0.040644035,-30.164164,HC-W-79-174.wav
29.627007,0.18367971,22.109337,30.521484,34.531113,12.421776,170.75165,253.00026,92.08017,142.3838,0.99259263,0.58295393,0.45299613,0.86869115,1.4749943,1.0219982,11.367716,6.4859986,9.17524,5.0038366,0.6308966,0.78329,25.994797,0.3774491,6.6187115,1.4625119,1.1380376,10.062598,-5.959906,-1.8318422,0.044733446,1.9915599,1.2050622,0.67437965,4.0094204,1.3568966,4.9037213,2.03313,25.001686,0.42541966,571.52246,0.33140203,1354.8524,0.14851074,-32.351147,-2.061475,1583.6815,0.1740149,1080.6119,0.32888606,-41.97066,-1.4217433,2630.5603,0.11578932,957.6791,0.42290375,-47.910652,-1.197018,-14.729454,-0.4174245,24.955954,0.31084275,0.066065766,0.55381626,-0.024104832,-0.5767496,0.6911519,0.7222893,27.946085,0.2956733,7.329183,1.2712353,1.0563706,11.514448,-7.26602,-1.4877688,-4.1113176,12.483372,0.021230403,-0.008908037,0.26488447,3.0658493,1.8958611,0.444507,0.40241453,0.0775,0.07835929,-24.447577,HC-W-79-177.wav
19.784004,0.31523457,14.870375,17.661669,26.15731,11.286936,141.23662,145.64023,124.72165,92.339935,0.23030585,0.47037128,0.12873998,0.2073651,0.31790006,0.18916008,2.2827685,2.0918922,1.4152688,0.9795156,0.12088477,0.466244,30.555813,0.30421025,13.774865,0.4734518,6.413476,1.4699725,5.916875,1.360699,0.1152728,1.1104478,1.7377242,0.6163702,-2.0412564,-1.8788248,-2.2533693,-14.240254,17.300062,1.5255867,549.34186,0.3197246,1374.5432,0.14404336,-23.648088,-1.724334,1544.5372,0.15066142,1125.8678,0.3074124,-36.47007,-1.0121429,2621.8528,0.097363494,964.5702,0.43236914,-43.385666,-0.81519896,-19.669252,-0.2257321,31.187963,0.21461947,-0.022529427,-1.528449,-0.020929541,-0.5413699,0.12219754,0.45933166,31.187376,0.27243817,13.687734,0.4635827,6.227231,1.5381694,5.7503476,1.4166175,-16.976633,27.83251,-0.04595136,-0.013628938,0.10310864,2.4034142,1.6194333,0.5719444,0.5172433,0.039230768,0.025052212,-42.32603,HC-W-79-180.wav
27.86072,0.17529656,26.02199,28.433863,30.3953,4.37331,262.43335,375.65573,163.8113,225.79222,0.4362978,0.397153,0.28628352,0.4032074,0.5690051,0.28272155,4.200294,2.6005824,3.2605371,1.9299521,0.19476947,0.72339165,17.95376,0.755023,6.48714,1.3710548,13.435209,0.7909648,-2.3865833,-3.320939,0.05731568,1.9877597,1.347046,0.6280193,3.2959213,1.4529277,3.5438282,2.7119682,24.59707,0.42077285,584.2586,0.44778758,1297.5898,0.17722134,-62.174156,-1.4375541,1649.7126,0.16917107,992.4882,0.3485147,-70.30375,-1.1407065,2609.8093,0.11103824,872.3995,0.36716506,-71.041214,-1.1163652,-16.181013,-0.43341312,23.26264,0.36778405,0.08212617,0.39408177,-0.016989322,-0.6594348,0.23382065,0.6114324,24.3147,0.34688517,8.987821,0.89015853,13.165555,0.8733764,-3.2963784,-2.5517974,0.80599535,3.0403008,0.024017321,-0.004741845,0.10056888,4.269415,2.1386433,0.32327586,0.3162844,0.14770833,0.16110608,-35.708015,HC-W-79-181.wav
27.439514,0.14742793,25.850418,28.330685,29.79437,3.9439526,153.73444,149.30376,121.59829,275.56525,0.98457223,0.4690498,0.5688924,0.9440793,1.3555198,0.78662735,9.505363,5.070397,5.2015104,2.4688275,0.79249734,0.6354702,27.950394,0.38924786,7.2807527,1.3196648,14.479704,0.80495375,-0.29423317,-35.45629,0.044202123,1.6849666,1.477059,0.48747757,2.3036203,1.5607857,2.8762474,3.8501766,22.191162,0.41443488,446.0498,0.3068109,1247.1138,0.16341372,-35.490177,-1.9489965,1483.187,0.13048814,950.43933,0.3408703,-48.30906,-1.2826308,2466.4976,0.08145721,889.1127,0.38491705,-50.867104,-1.1964442,-16.063646,-0.29834834,24.054483,0.2722792,0.015663438,2.0969074,-0.027208006,-0.39956498,0.88246024,0.5534994,29.972008,0.3333684,7.809836,1.2140886,14.774783,0.8148505,-0.85152525,-12.613867,-9.84113,17.677267,-0.020162448,-0.012287278,0.29541713,3.1974702,1.3737231,0.61,0.78457236,0.12,0.1109199,-24.905611,HC-W-79-228.wav
32.83279,0.11068518,30.911983,32.865845,35.3965,4.484516,140.6495,181.69354,98.550026,121.675156,0.83556485,0.65105355,0.29438782,0.76907974,1.2983471,1.0039593,11.452644,6.0313115,8.18953,4.1363177,0.4002795,0.76765466,21.187687,0.5527832,7.056222,1.6217166,3.0831866,5.059459,1.7471716,7.546891,0.031512577,2.3200755,1.0509468,0.75005144,6.204382,0.77143466,6.3704314,1.2453922,22.486586,0.45727214,543.2169,0.3533009,1314.8964,0.19236013,-54.406506,-1.5060221,1586.94,0.15411347,1108.468,0.45304888,-61.61488,-1.1917049,2549.2026,0.12278747,985.6512,0.56641775,-64.81847,-1.1037124,-13.349729,-0.56235653,22.048376,0.40406227,0.08344297,0.3735841,-0.02247856,-0.599605,0.48459435,0.5971465,24.383974,0.39785472,8.649193,1.3612106,3.0393596,5.6110344,1.1977295,11.916687,-3.093889,11.8018055,0.02107414,-0.00486509,0.12362818,3.6979969,1.7901236,0.41948277,0.4554968,0.13579999,0.19194883,-27.664558,HC-W-79-97.wav
28.213017,0.1413072,27.288258,28.806541,31.064644,3.7763863,216.30556,254.98096,111.08075,176.81354,0.3549542,0.46268794,0.2102856,0.33060682,0.47380102,0.2635154,3.9631681,2.2460175,2.8588436,1.6440272,0.13395256,0.5946693,25.133184,0.39856628,9.58124,1.0281694,1.4313414,8.569221,3.382296,2.637611,0.056028545,2.3086693,1.2360247,0.6271343,3.6669168,1.2431858,8.016384,1.4169289,26.63208,0.4553506,583.3415,0.36841857,1366.5741,0.14421493,-47.556583,-1.5951655,1579.2604,0.16261023,1040.7976,0.33370864,-53.116703,-1.3246568,2632.3555,0.10970106,953.2709,0.45299426,-59.728203,-1.1228673,-14.234157,-0.44557044,25.332674,0.3142264,0.045623727,0.51570886,-0.01489519,-0.71472585,0.15441772,0.4863694,27.723595,0.3118356,10.664143,0.9017615,2.0651605,6.3551307,2.9941523,2.9880369,-6.003984,14.172224,0.013557064,-0.0065744673,0.05443766,4.4062734,1.7970798,0.43395832,0.57664526,0.13055556,0.15081158,-39.314957,HC-W-80-173.wav
29.388382,0.19910026,23.65981,30.941872,33.32987,9.670059,187.47801,189.60362,100.71985,107.420685,0.34510952,0.594675,0.1603677,0.30290857,0.5034551,0.3430874,4.8319445,4.012886,3.3294935,3.1122065,0.13060248,0.95468533,23.172396,0.5384693,5.2703166,1.740874,6.598126,1.7128841,-2.3716323,-4.690456,0.05078346,1.9349611,1.3490772,0.60449994,3.3076794,1.4605477,8.310283,1.7064527,22.518547,0.47077826,573.1331,0.35510695,1331.0037,0.17554972,-71.93282,-1.2289003,1581.4733,0.16651668,1081.8424,0.3663639,-76.71799,-1.0590469,2575.7122,0.11940053,914.16296,0.43282604,-79.43522,-0.99953514,-13.154623,-0.48169795,22.090645,0.40218493,0.034494154,1.0451984,-0.021510823,-0.55270046,0.16181725,0.77391297,26.829262,0.40089762,5.457305,1.8317622,6.9455533,1.837622,-5.132667,-2.2889588,-6.739027,14.804625,-0.012493934,-0.0093544535,0.064329065,2.4684272,1.8788344,0.35040817,0.40685934,0.16178948,0.22164926,-39.4679,HC-W-80-187.wav
27.724941,0.120876595,25.865412,27.594639,29.984528,4.119116,80.63323,83.97054,97.11913,127.86803,0.34597808,0.6510262,0.1300415,0.32456008,0.51320225,0.38316077,4.1759796,2.9043276,2.9693878,1.996714,0.12448613,0.78729445,31.999266,0.36549196,-2.4051697,-4.3831015,6.4787707,2.223783,-5.0107694,-2.2389984,0.038159925,2.1773965,1.2797936,0.6743673,3.5137944,1.2214426,5.355301,1.4695065,24.21713,0.39428043,528.4058,0.38042626,1362.6204,0.15770659,-55.041317,-1.5840951,1523.0168,0.1710497,1049.142,0.3197582,-61.615803,-1.3172675,2543.3237,0.09390304,976.2526,0.431985,-66.23037,-1.1827697,-13.882371,-0.44098765,23.706911,0.34777957,0.06363207,0.386682,-0.022559572,-0.5004756,0.15957399,0.55842453,36.624073,0.24906439,-2.9524422,-3.8047268,5.695773,2.7911894,-7.1427636,-1.6068095,-8.282331,15.584464,0.007014837,-0.011649107,0.02468184,2.5557504,1.0042682,0.72875,0.6242363,0.28676468,0.43049026,-38.647667,HC-W-80-31.wav
29.30161,0.2307859,26.77337,30.228329,32.790928,6.017557,250.44077,372.9703,169.15237,354.30414,1.5724576,0.6596304,0.57781035,1.4515076,2.390324,1.8125138,22.337002,12.960011,17.18883,9.077199,1.2170103,0.75305265,24.920244,0.6310615,5.7951746,2.1809523,10.050469,1.6388607,-1.3681027,-9.233617,0.03292123,2.1975396,1.2381694,0.7685308,4.5041714,1.269648,3.1578937,4.1035404,20.50736,0.6798037,483.77612,0.33738562,1195.8876,0.21361546,-46.110004,-1.6860543,1519.9097,0.16656826,872.5606,0.4240022,-55.249714,-1.2755111,2522.978,0.11371589,894.4802,0.4451511,-57.50373,-1.1973209,-14.71749,-0.58468384,22.773317,0.472835,0.022055447,1.9471241,-0.031433355,-0.4580402,1.4049653,0.64655083,28.73883,0.47537237,6.003238,2.1039293,8.779386,1.9434155,-3.0056763,-4.239901,-7.4934874,14.984053,-0.045246314,-0.015786795,0.5010597,3.938731,2.4107704,0.3203896,0.44656685,0.085,0.07777687,-18.951584,HC-W-80-339.wav
27.113274,0.16268125,23.810917,28.850922,29.531002,5.720085,265.13373,226.92908,83.58706,75.68756,0.58808863,0.5843541,0.22432956,0.54695654,0.9230113,0.6986817,6.7874465,4.2469497,5.181354,3.1964717,0.38874668,0.87717885,29.742825,0.42232704,8.090608,1.1263709,6.6428742,1.615034,11.944934,0.8912657,0.07225488,1.45327,1.4885658,0.5942585,2.2358165,1.6740171,2.5541127,3.7629406,25.796438,0.41572306,464.33984,0.31799218,1334.3241,0.14488947,-23.308174,-2.5587964,1465.8673,0.1184753,1009.7121,0.2634692,-35.928944,-1.4877919,2475.8477,0.08610083,1008.54376,0.34595287,-42.3663,-1.209367,-15.595877,-0.5159491,26.690628,0.30230427,0.059041843,0.5998517,-0.0217737,-0.72151285,0.40780205,0.86362606,32.342968,0.28000847,8.414282,1.0799859,6.260721,1.7159508,12.489751,0.8467073,-1.0072283,8.861691,0.03847742,-0.00841968,0.22885104,3.2646801,1.4918824,0.5917647,0.6968562,0.07148148,0.047703076,-29.341047,HC-W-80-72.wav
34.04655,0.07914891,32.442913,34.058167,36.17691,3.7339973,77.58861,194.72455,39.60046,43.29974,1.6887301,0.6610189,0.67596316,1.3626246,2.5830748,1.9071116,22.806711,12.185577,17.443525,9.383185,1.2286102,0.896763,21.824266,0.5526748,-3.9549177,-2.7624722,7.7406607,1.5342627,-5.1357164,-2.4097857,0.021751177,2.1024325,1.075344,0.7001179,6.7469325,0.726829,2.365598,3.7360935,20.311176,0.4660426,547.13525,0.39518842,1266.9833,0.16164085,-62.52812,-1.4114897,1591.3013,0.17000088,1020.3774,0.38127255,-66.23478,-1.2011197,2544.1887,0.11527551,1027.168,0.4353923,-68.849464,-1.1315287,-12.909489,-0.5193248,20.775251,0.40199938,0.09288497,0.2686974,-0.02928052,-0.47328544,1.5943701,0.6721489,27.08657,0.3424258,-1.9986975,-5.8625536,6.5561495,2.029588,-8.533402,-1.4557414,1.2362382,1.869594,0.037537713,-0.0033723256,0.24062581,3.2076533,1.2679629,0.56733334,0.4236844,0.24861111,0.31268683,-17.818895,HC-W-81-172.wav
30.459269,0.12861533,29.16471,30.95581,33.237553,4.0728436,283.56006,407.06412,84.01923,116.69051,0.75374424,0.41840607,0.47960597,0.6879862,0.9963606,0.5167546,8.080098,5.091126,6.483082,3.6891794,0.37287298,0.6436631,18.99696,0.6454767,9.281722,1.0285861,5.1938486,1.7783507,9.064342,0.87657064,0.034798406,1.7223914,1.2360464,0.56107134,4.2718244,1.0485588,8.283058,0.9395756,24.53769,0.3598351,559.754,0.3875166,1339.1884,0.16962159,-64.15327,-1.3306229,1594.5536,0.14782514,1019.5716,0.30674914,-70.75646,-1.0832992,2577.3967,0.099590875,992.10236,0.44848806,-73.35306,-1.0231556,-13.746739,-0.48144114,22.609726,0.36749214,0.059424963,0.47652537,-0.019500853,-0.52049947,0.4388494,0.54943985,23.73798,0.38578403,10.654671,0.81469524,5.1835737,1.9864916,8.5666275,0.9640492,-2.5099673,9.430394,0.017229507,-0.0062148324,0.20565449,4.792469,2.4024024,0.29053572,0.38141853,0.11509804,0.13103467,-29.704565,HC-W-81-190.wav
28.362196,0.21140005,20.99619,31.487934,32.966476,11.970287,267.52075,340.46765,173.81436,263.81076,0.57766634,0.51661986,0.34329414,0.46977836,0.7800062,0.43671203,5.507308,4.383213,2.5426352,1.7976433,0.2844619,0.8138785,21.000612,0.3671942,5.6613584,1.5651402,-2.616005,-3.9290395,-3.7145634,-2.1766481,0.06822749,1.7017125,1.4508966,0.53215516,0.42406565,11.13433,4.741268,3.0641203,22.114159,0.63514614,579.73456,0.43170044,1319.2667,0.1347882,-53.60722,-1.552191,1571.9011,0.18496375,1053.0304,0.21057488,-57.115105,-1.3044646,2609.6904,0.12171976,870.12994,0.35628447,-62.57178,-1.1451833,-11.74715,-0.4503415,22.866867,0.25882193,0.07505453,0.33872184,-0.013740598,-0.8197839,0.32128787,0.7663161,22.719652,0.28750175,6.2423925,1.3840655,-2.542316,-4.399305,-4.3497314,-1.9677261,-7.0127993,16.362417,0.059975516,-0.007287289,0.17049819,1.40287,3.4501235,0.2102795,0.25264603,0.072588235,0.06468301,-33.55539,HC-W-81-221.wav
32.518166,0.20011123,31.719349,34.381275,36.625652,4.9063034,161.27277,142.94624,82.55852,104.245346,1.0619316,0.61268485,0.4034511,0.98537904,1.611475,1.2080239,9.009398,4.3406982,5.050484,2.8815327,1.0041407,0.82805794,26.41174,0.41838795,13.741908,0.7872719,10.722496,1.1277733,-10.681972,-1.4547757,0.04355405,2.0602713,1.3106399,0.4782491,5.4192386,0.91707855,8.76468,1.5456786,27.827173,0.4551582,572.8632,0.32063067,1310.0433,0.1601701,-31.530975,-1.9034326,1677.8538,0.17826556,1017.3414,0.4292933,-44.678528,-1.1438067,2704.4995,0.10841165,873.6936,0.4662556,-47.373848,-1.057613,-19.492037,-0.33998847,27.877056,0.2881405,0.055302672,0.70065963,-0.032482255,-0.43126807,1.1062062,0.7401403,28.463,0.32915443,13.774248,0.82051957,10.75354,1.1701475,-12.595963,-1.2042044,-9.635569,17.114117,-0.015801553,-0.010368394,0.13368806,1.9682668,1.1059723,0.8030909,1.107718,0.10560976,0.121816516,-21.54208,HC-W-81-256.wav
29.397514,0.15913582,28.000158,29.83473,32.489964,4.489805,124.43487,180.01462,130.34346,249.19081,0.45066047,0.85918057,0.09157093,0.35819498,0.78173393,0.690163,5.504964,3.0583558,3.2691276,2.3094876,0.20828624,1.0311601,29.941381,0.45450994,1.8308231,5.884909,-1.6895512,-9.327348,-4.6456943,-2.150846,0.041944996,1.9697039,1.3049339,0.7238,3.650452,1.415554,1.559976,8.2946615,23.235043,0.5969652,559.0963,0.3241875,1381.133,0.16742815,-70.271065,-1.3560076,1551.4293,0.16917543,1073.0078,0.35169002,-76.39986,-1.1602659,2536.1067,0.12274861,932.8658,0.41627607,-81.46364,-1.0422381,-14.871573,-0.47607452,24.764025,0.33543754,0.08685967,0.31654,-0.02713671,-0.53104335,0.30179727,0.6858906,36.116913,0.3121043,0.7655879,15.435086,-2.8207545,-6.3930264,-5.5719566,-1.96563,-9.0179615,18.179281,0.024534134,-0.01109498,0.028669668,1.5689942,0.9565398,0.67826086,0.4878471,0.3813253,0.4914566,-32.86228,HC-W-81-26.wav
29.65843,0.15164794,28.326674,30.31295,32.77701,4.4503384,164.80293,236.18668,131.59546,223.5229,0.5148516,0.8407976,0.15085585,0.39243245,0.82124585,0.67039,8.197499,4.872087,4.729808,3.4227521,0.26000845,0.9445721,32.264385,0.3948513,1.4967294,8.981955,3.4009664,4.602192,-8.569146,-1.4584233,0.040680677,1.8712116,1.4348557,0.7102778,3.8198636,1.3061475,4.544048,2.3647583,28.544825,0.44118688,655.39264,0.28719878,1381.4559,0.16629149,-47.673958,-1.7260624,1638.6365,0.15628414,1022.17413,0.3359373,-56.20494,-1.3484206,2802.2576,0.122755714,813.0875,0.47920284,-63.008526,-1.1442696,-15.421657,-0.53300196,28.2821,0.32898155,0.08084412,0.40356767,-0.024928106,-0.5778421,0.3210176,0.7534615,36.513515,0.26806375,1.4806398,9.705836,2.27091,7.291843,-10.820996,-1.1425517,-7.6542916,16.82988,0.016774358,-0.0065876604,0.046017446,2.183199,1.0926366,0.7037681,0.6425653,0.2220339,0.2572987,-31.488066,HC-W-81-30.wav
